time,L1AccX_filtered,L2AccX_filtered,L3AccX_filtered
8.785,-0.00108516676974185,-0.00099850190592883,0.00139056343696816
8.79,-0.00114487002615417,-0.00117714152227552,0.00118411859064757
8.795,-0.00114398733226471,-0.00128960294142321,0.000910657674726353
8.8,-0.00108064818429681,-0.00132159489478436,0.000592846194275658
8.805,-0.000956515580475811,-0.00127679115582636,0.000247823228009631
8.81,-0.000778009962300788,-0.00115298851608286,-0.000104566502029551
8.815,-0.00055471228676126,-0.000949207100129562,-0.000438428064025367
8.82,-0.000296163430694687,-0.000684592733451147,-0.000737576890072637
8.825,-1.56886495696924e-05,-0.000370387563710139,-0.000987286813193496
8.83,0.00027234778789881,-1.8433025154686e-05,-0.00116916693019309
8.835,0.000548062591869318,0.000343145084240709,-0.00127531457123634
8.84,0.000799803911432886,0.000689885974171682,-0.00130582568353942
8.845,0.00101062841566243,0.00100740197874547,-0.00125826553247577
8.85,0.0011682931510609,0.00127147218865207,-0.00113292019114243
8.855,0.00126332956874176,0.00145986251682033,-0.000950449953493102
8.86,0.00128768567835663,0.00156566997051013,-0.000715326416403493
8.865,0.00124105636903275,0.00157945868776563,-0.000446499128790809
8.87,0.00112351050218322,0.00149208372108003,-0.000164597356545814
8.875,0.000940792183766924,0.00131234191216075,0.000116735729345185
8.88,0.000702209683300235,0.00104975459550429,0.000381213579232885
8.885,0.000420718123584936,0.00071528163073825,0.000612752947050915
8.89,0.000109043499725742,0.000325790442349291,0.000795862733664756
8.895,-0.000211842487922276,-8.84408860200747e-05,0.000926254562243975
8.9,-0.000525434746616955,-0.000504030007723259,0.0009961488962124
8.905,-0.000811249674033963,-0.000899602780804907,0.00100382109463104
8.91,-0.00105467190859322,-0.00124501745237315,0.000952082464361427
8.915,-0.00124133227543227,-0.00152045934972612,0.000845271132214394
8.92,-0.00135750356781738,-0.0017072543064478,0.000696850664519302
8.925,-0.00139652139056937,-0.00179210659395576,0.000514209540224803
8.93,-0.00135695589162905,-0.00176451468330999,0.000312621947890131
8.935,-0.00124093019080424,-0.00163150666890057,0.000104888538474375
8.94,-0.00105000527637073,-0.00139484269135627,-9.91663623820051e-05
8.945,-0.000794839612904576,-0.00106486996591005,-0.000282318708638024
8.95,-0.000493743956674214,-0.000665388029874072,-0.000439515349924784
8.955,-0.000160421734503655,-0.000222236154684095,-0.000559662566609497
8.96,0.000185691731896972,0.000243669348209546,-0.000639390300125709
8.965,0.000522620295728869,0.000699512825961132,-0.000676720941923108
8.97,0.000831610935807259,0.0011151141887997,-0.000670242332869505
8.975,0.00109558493138569,0.00146720095004271,-0.000627294417988172
8.98,0.00129684301703978,0.00173473888913925,-0.000549837417308305
8.985,0.00142498522277901,0.00189333589697712,-0.000449376372382701
8.99,0.001470801725985,0.00193692101393534,-0.000333212029909565
8.995,0.00143110854798096,0.00186431341210806,-0.000206983944977947
9,0.00130722116909072,0.00167238562395399,-8.30010321123443e-05
9.005,0.00110475654724724,0.00137392745677458,3.43107035580317e-05
9.01,0.000836921013100251,0.000989640980750592,0.000135656776614846
9.015,0.000517947630469603,0.00054109856785954,0.000218979753177061
9.02,0.000168245941319777,5.35852651001897e-05,0.000278514906736046
9.025,-0.000194070827756444,-0.000437846288448706,0.000315289830100971
9.03,-0.000545016631017899,-0.00090400335092165,0.000331497135095457
9.035,-0.000864782144206699,-0.00132123133450381,0.000324029554059693
9.04,-0.00113532231791335,-0.00165509386069075,0.000304212960921157
9.045,-0.00133876791229799,-0.0018864688286001,0.000274495915901226
9.05,-0.00146540232283034,-0.00200594617658203,0.00023524721196518
9.055,-0.00150458691251772,-0.00199928646641413,0.000195654783793718
9.06,-0.00145493147938641,-0.00186480580210353,0.000156027801048891
9.065,-0.00131807033492476,-0.00161723158341117,0.000121962123479201
9.07,-0.00110445454687428,-0.00126662432824873,9.24030685269443e-05
9.075,-0.000823021632981001,-0.000833660669494733,7.1139530395872e-05
9.08,-0.000495357124281274,-0.000351400351441341,5.48223087743719e-05
9.085,-0.000137037467512447,0.00015531293654703,4.27774584399859e-05
9.09,0.000229209976510525,0.000655070352786747,3.61705379052427e-05
9.095,0.000579924730255606,0.00111244289361863,2.54297353149161e-05
9.1,0.000898859609239362,0.00150116556361379,1.22081805770693e-05
9.105,0.00116261552105675,0.0017973161702845,-7.67760086209913e-06
9.11,0.00135700349991199,0.00198077227020864,-3.54316211664015e-05
9.115,0.00147142156435406,0.00204055544180722,-7.24156415682738e-05
9.12,0.00149815246242481,0.00197120126600643,-0.000117277796358929
9.125,0.00143186471826668,0.00177810456159941,-0.000168799760470509
9.13,0.00128474161406681,0.00147472077628924,-0.000225118946985722
9.135,0.00106026610567576,0.00107811609512436,-0.000279456581576007
9.14,0.000771140324590787,0.000614349202875502,-0.000330051595400445
9.145,0.000440911054975591,0.000113346289518292,-0.000370825535947678
9.15,8.283902579403e-05,-0.00039374114881944,-0.000394040912068752
9.155,-0.000278536585907299,-0.000877039462861745,-0.000397713913552298
9.16,-0.000620906857022806,-0.00130356170062013,-0.000377423000420409
9.165,-0.000926193158170549,-0.00164747933471334,-0.000329952833122288
9.17,-0.00117530321293541,-0.00188795710479266,-0.000254844184600122
9.175,-0.0013513750188193,-0.0020079575179629,-0.000157039977100913
9.18,-0.00144752019589944,-0.0020006322792239,-3.73390748494004e-05
9.185,-0.00145587886795319,-0.00186847053521739,9.88729676473323e-05
9.19,-0.00137745892248557,-0.00161950665951111,0.000241287823146372
9.195,-0.00121841252619286,-0.00126664578307395,0.000384748044529642
9.2,-0.000986670243328297,-0.000839058688239457,0.000519203217919417
9.205,-0.000697916522109231,-0.000360114958224222,0.000629667146927223
9.21,-0.000369744172502333,0.000141123244106462,0.000712909035051244
9.215,-2.15951460448092e-05,0.000632435048098263,0.000760048999047986
9.22,0.00032575577124666,0.00107829671314508,0.000759562460546772
9.225,0.000652611842455237,0.00145706026602749,0.000712327154433292
9.23,0.000938303778116583,0.00174274730956846,0.000620142793438297
9.235,0.00116320709862205,0.00191413829676655,0.000480809611563983
9.24,0.00132031995939933,0.00196486462281617,0.000302765694849636
9.245,0.00139701961875436,0.00189496650850181,9.54453736678029e-05
9.25,0.00138754088402623,0.00170218351216697,-0.000131822498737866
9.255,0.0012982133583394,0.00140357522852374,-0.000366501076384738
9.26,0.00113242966377838,0.00102334093006479,-0.000590583639999188
9.265,0.000898826391806611,0.00057773760407121,-0.000790632291864553
9.27,0.000618291863651026,9.62393845848726e-05,-0.000956964736593851
9.275,0.00030056888070298,-0.000382534618004658,-0.00106932595035359
9.28,-3.3797736013577e-05,-0.000836898215314016,-0.00112128941341223
9.285,-0.000359374992520167,-0.00123705912473117,-0.0011098507469177
9.29,-0.000660735764829803,-0.00155383852831053,-0.00102798127571823
9.295,-0.000922550349079919,-0.00177012057156623,-0.000877851626225196
9.3,-0.00112434419898983,-0.0018775251842745,-0.000668686767799055
9.305,-0.00125793397399359,-0.00186391110469803,-0.000410469659826397
9.31,-0.00131698665341755,-0.00173304809559285,-0.000111616357857046
9.315,-0.00129813846327743,-0.00149483833130423,0.000203963330959925
9.32,-0.0012024356546483,-0.00116842145325715,0.000518994136677047
9.325,-0.00103877235637133,-0.000768384943556329,0.000818457715597253
9.33,-0.000815735424696378,-0.000325044186979261,0.00107699950522791
9.335,-0.000547232715667937,0.000132144454748938,0.00128055848934906
9.34,-0.000250612763103893,0.00057902137076703,0.00141455817562233
9.345,5.54612662898393e-05,0.000987086100830695,0.00146686246781839
9.35,0.000355463245207074,0.00132371620993623,0.00143162165151876
9.355,0.000630378168100622,0.00157781363641021,0.0013103565312071
9.36,0.000863400325700261,0.00173180057624294,0.0011054040139622
9.365,0.00104597205882533,0.00177146176199062,0.000825846954691899
9.37,0.00116451300745278,0.00170257419980215,0.00049008771389254
9.375,0.00121259173467332,0.00153143263464951,0.000111663329063487
9.38,0.00119231089455849,0.00126318797720267,-0.000283508816915187
9.385,0.00110363956541874,0.000923521145786876,-0.000671274764248613
9.39,0.000951960312824061,0.000530973169452999,-0.00103371841697809
9.395,0.000749184130707389,0.000109547246035127,-0.00134169515482206
9.4,0.000507542501464364,-0.000311833103521456,-0.00157602881696227
9.405,0.000239705163338051,-0.000706251553005656,-0.00172546508305615
9.41,-3.63197857871277e-05,-0.00105158230792747,-0.00177414894860918
9.415,-0.000306298724692693,-0.00132694119565527,-0.001719091824859
9.42,-0.000552589088400628,-0.00151551125513504,-0.00155926584231631
9.425,-0.000763763538965743,-0.00160632090898803,-0.00130447999520155
9.43,-0.000927280028507776,-0.00159850870786145,-0.000964047603749432
9.435,-0.00103528471534039,-0.00149335169662651,-0.000560771430169575
9.44,-0.00108464645734245,-0.00129680794779304,-0.000115448025175695
9.445,-0.00107059821141255,-0.00102547068241642,0.000347890638178517
9.45,-0.000999218541618272,-0.000697421427637673,0.0007984070480666
9.455,-0.000874516849578266,-0.00033105378647928,0.00121127144695638
9.46,-0.000702281645676289,4.64138334456855e-05,0.00156018050104848
9.465,-0.00049598751638977,0.000411160003436219,0.00182341206430618
9.47,-0.000268934861463047,0.000746598014823935,0.00198495710926146
9.475,-3.12017422625847e-05,0.00102726977543171,0.00203183320008652
9.48,0.000201470596220479,0.00123737397733085,0.00196153520907956
9.485,0.000417595291049539,0.00136871237102792,0.0017723258175992
9.49,0.000605940005729606,0.00141314554415677,0.00147936727147518
9.495,0.000755844214633008,0.00136842288855585,0.00109544558659795
9.5,0.000863444134824523,0.00124343977267922,0.000639725824213106
9.505,0.000924078942284391,0.0010480561445584,0.000142270460019645
9.51,0.000933177214833679,0.000790125177796351,-0.000369642538586912
9.515,0.000890499787712808,0.000494312622271334,-0.000868640344323678
9.52,0.000804897404428081,0.00017711087812693,-0.00132245441134525
9.525,0.000681893348728187,-0.000142443650572048,-0.00170329145292999
9.53,0.000523155711416573,-0.00044271305901838,-0.00199221159536179
9.535,0.00034381830077367,-0.000706456425635118,-0.00216958506528067
9.54,0.000152569855060778,-0.000917884448318314,-0.00222143969212118
9.545,-4.08547671139161e-05,-0.00106648270333163,-0.00214834489426129
9.55,-0.000226049070014585,-0.0011436423047704,-0.00194974413550039
9.555,-0.000395735308788992,-0.00115010040416137,-0.00163637538738705
9.56,-0.000541430555305103,-0.00108737482432321,-0.00122790949941262
9.565,-0.000655021533647664,-0.000962527934913369,-0.000744396304863887
9.57,-0.000733302951910203,-0.000780565214979492,-0.000214168760430667
9.575,-0.000774608302411487,-0.000562193299140995,0.000330864447998486
9.58,-0.000775899259610095,-0.000319488133996931,0.000860903662438389
9.585,-0.000739826418727288,-6.44579519546533e-05,0.00134567838569656
9.59,-0.000669761959770035,0.000180481970968579,0.00175666076624106
9.595,-0.000571843386629686,0.000400746722312944,0.00206966794452964
9.6,-0.000448211973649793,0.000590294761819229,0.00226938338210539
9.605,-0.000310216577120882,0.000732330457215255,0.00233858124630972
9.61,-0.000162389266648191,0.000819970226429737,0.00227639567656289
9.615,-9.80829883713748e-06,0.000858399327945057,0.00208698249479318
9.62,0.000138678983480408,0.000840839927751124,0.00177769862413784
9.625,0.000278223818299052,0.000772022235103592,0.00136540422583819
9.63,0.000400759130699669,0.000659916005270404,0.00087670930298082
9.635,0.000503032685705949,0.000515312291082356,0.000338273289771371
9.64,0.000581243085365388,0.000346435694342476,-0.000221556829318735
9.645,0.00063442417174587,0.000167013745205949,-0.000768747495759311
9.65,0.000657845149895273,-1.10480933586945e-05,-0.00127278260554352
9.655,0.000653599988132632,-0.000176045945434028,-0.00170766478064403
9.66,0.000625093980616262,-0.000319425110899682,-0.00204728704747924
9.665,0.000572193813972623,-0.000431182391584059,-0.00227131393669182
9.67,0.000492291628227462,-0.00050510942917586,-0.00237098163736569
9.675,0.000395574969291919,-0.000545869612227875,-0.00233966933369235
9.68,0.000283463018192657,-0.000545368546098756,-0.0021772302414675
9.685,0.000156156319237567,-0.000508038499783392,-0.00189363670254049
9.69,2.43885415345419e-05,-0.000443035840159853,-0.00150765511951316
9.695,-0.000107272703750245,-0.000355073677244267,-0.00103888966973589
9.7,-0.000237012723758661,-0.000246839712044487,-0.000513988845787358
9.705,-0.000356592593877997,-0.000134442912048905,3.88175388215116e-05
9.71,-0.000463327633385325,-2.57604560567515e-05,0.000585591664018117
9.715,-0.000552431889958877,7.6567632575489e-05,0.00110067417371546
9.72,-0.000620371085943782,0.000160799118530945,0.00155356168568022
9.725,-0.000664562700316912,0.000221041628005158,0.00191889586867803
9.73,-0.000682615142469586,0.000257695236767378,0.00217907424450348
9.735,-0.000670401872239445,0.000270684185977773,0.00231985934015285
9.74,-0.000627305480411265,0.000258803975841752,0.00233266243973448
9.745,-0.000559960893442945,0.000224412346280025,0.0022172526653503
9.75,-0.000466239198022122,0.000174426221635061,0.00198410837266598
9.755,-0.000348091211657987,0.000114893769061469,0.0016448018461233
9.76,-0.000213068819048897,4.74966228806124e-05,0.00121681434545288
9.765,-6.55050971654632e-05,-1.7215868015438e-05,0.000728494818814833
9.77,8.90499253850521e-05,-7.21945436285529e-05,0.000201129004193706
9.775,0.000245722444804083,-0.00011763592268955,-0.000332122379657222
9.78,0.000398718865398335,-0.000143676926896433,-0.00084517794802087
9.785,0.000537517366666163,-0.00014840054375001,-0.00130861649066011
9.79,0.000655622330714439,-0.000136703551305601,-0.00169985057312613
9.795,0.00074852950978118,-0.000107714226551801,-0.00199553154350139
9.8,0.000809745036667579,-5.80464105683213e-05,-0.00218224389951902
9.805,0.000835403652698526,-2.86990365417488e-06,-0.0022507802771852
9.81,0.00082056639421285,6.09879171946182e-05,-0.00219823522660127
9.815,0.000769220044668436,0.000127210713697931,-0.00202940993229455
9.82,0.00068195654117679,0.000186147367541673,-0.00175596540869408
9.825,0.000555597323961973,0.000232994686231875,-0.00138957148364894
9.83,0.000400491158778625,0.000266120512804209,-0.000953317472605262
9.835,0.00021965081473226,0.000277871680593831,-0.000471098670853549
9.84,2.07528214677644e-05,0.000264918591193873,3.12227443393219e-05
9.845,-0.000186064766922623,0.000230832930780034,0.000529520808424915
9.85,-0.000390572550188498,0.000175558187737643,0.000993154495224893
9.855,-0.000582930639362174,0.00010018694066151,0.00139834350246027
9.86,-0.000751344127202126,1.04254230741698e-05,0.0017285918779324
9.865,-0.000888992621638203,-8.77290868267509e-05,0.00196167830865968
9.87,-0.000987994325840572,-0.000189323033949869,0.0020898062760308
9.875,-0.00104076041206906,-0.000288544804231059,0.00210897851851515
9.88,-0.0010438538113927,-0.000372625242653006,0.00201718250473281
9.885,-0.000995694375291859,-0.000441445507327409,0.00181985671385792
9.89,-0.000896521929618118,-0.000487094350162051,0.00152910697617619
9.895,-0.000747412879004326,-0.000501784786846693,0.00116501832116078
9.9,-0.000556709421244264,-0.000484888856467848,0.000741187300156834
9.905,-0.000332965429985475,-0.000439650760741471,0.000284599842974749
9.91,-8.66637590195831e-05,-0.000361870772799815,-0.000180278365996972
9.915,0.0001708591921669,-0.000256064720430317,-0.000629405479824613
9.92,0.000425986029313375,-0.00013106482422172,-0.00104151602309448
9.925,0.000666235759716652,9.69991247585629e-06,-0.00139246195455473
9.93,0.000880114849324333,0.000159296729559645,-0.00166661678257183
9.935,0.00105651055256886,0.000304897388337279,-0.00185259060368116
9.94,0.00118414494996274,0.000439942587066648,-0.0019402358292783
9.945,0.00125430316287615,0.000557288117037935,-0.00192359431937213
9.95,0.00126363545605684,0.000646054758747646,-0.00181042982282906
9.955,0.00120971940994396,0.00070014324644962,-0.00160448973606516
9.96,0.00109193703811682,0.000717437811855715,-0.00131810379696298
9.965,0.0009158778874875,0.000693301566905795,-0.000968838441023814
9.97,0.000690779884306477,0.000628476978505979,-0.000574979911345907
9.975,0.000426009770440648,0.000526502841501795,-0.000157677676517067
9.98,0.000131335914486114,0.000392914902127542,0.000258399137888259
9.985,-0.000176922179959287,0.000228946370260904,0.000654794011017749
9.99,-0.000482408832586354,4.91669110809259e-05,0.00101262609106653
9.995,-0.000771087268333372,-0.000139907327783516,0.00130945713041962
10,-0.00102707047275603,-0.000328812718307901,0.00153582600635049
10.005,-0.00123806465991646,-0.000507216830303431,0.00167933390208357
10.01,-0.00138911269645701,-0.000659801893422427,0.00173351144845448
10.015,-0.00147089313262696,-0.000782036091746708,0.00169849712926396
10.02,-0.00148127008072614,-0.000866613714762195,0.00157986696497151
10.025,-0.00141770778219276,-0.000905586352133424,0.00138000501531148
10.03,-0.00127742161174887,-0.000897196380350312,0.00111614307765579
10.035,-0.00106947348360927,-0.000838934361106681,0.000803498016605162
10.04,-0.000805087231453952,-0.000735006718382345,0.000455268420185997
10.045,-0.000493248671067881,-0.000587658590833125,9.25530099615397e-05
10.05,-0.000150163081295969,-0.000403575414017305,-0.000265163531438086
10.055,0.000208759545141237,-0.000192568688136619,-0.000603237843314552
10.06,0.000562356960700537,3.39522662430544e-05,-0.000899445329833182
10.065,0.000894834339903854,0.00026624071460858,-0.00114431638406756
10.07,0.00118732697844767,0.000489387679919252,-0.00132577613300609
10.075,0.00142429872866939,0.000692683278774905,-0.0014356915052752
10.08,0.00159147643436377,0.000865032074398205,-0.00147023409288343
10.085,0.00168276967982505,0.000994120020848233,-0.00143331925086016
10.09,0.00168856228411431,0.00107461237096734,-0.00132485092699845
10.095,0.00160788311776246,0.00109918072795512,-0.00115243702148075
10.1,0.0014450334135686,0.00106391499935849,-0.000934156479837518
10.105,0.00120372821557628,0.000970219789804233,-0.00067436789338487
10.11,0.000897441773325833,0.00082500587272209,-0.00038712161279142
10.115,0.000540312303106896,0.000628786918348285,-9.59087748250314e-05
10.12,0.000146798452939332,0.000393485276146507,0.000189950707289883
10.125,-0.000259042274507699,0.00013118034571652,0.000458231919721603
10.13,-0.000655780812072812,-0.000141611579238368,0.00069376014808042
10.135,-0.00102983301262604,-0.00041722313030907,0.00088254559008631
10.14,-0.00135626807578562,-0.00067636697497427,0.00102774885555665
10.145,-0.00161769114045465,-0.000901747616217871,0.00111568102977441
10.15,-0.00180100463609396,-0.00108756699371683,0.00114517818911923
10.155,-0.00189487890048932,-0.00121888657909019,0.00112523771203642
10.16,-0.00189316468121383,-0.00128491102973083,0.00105408504442536
10.165,-0.00179264155437018,-0.00128555454590167,0.000935340531274077
10.17,-0.00159598421793278,-0.00121797535052459,0.000782287260333988
10.175,-0.00131690394717693,-0.00107823975015348,0.000603031963529716
10.18,-0.000964101480570019,-0.000879661941281819,0.00040642981418165
10.185,-0.000554390685855831,-0.000629717529983913,0.000200814771988378
10.19,-0.000112297621823784,-0.00033815699210002,5.30193508085515e-07
10.195,0.00034299349911473,-2.28903894338339e-05,-0.000189953233564252
10.2,0.0007875868503273,0.000301109234453741,-0.00036258180896694
10.205,0.00119865120638839,0.000616890855577785,-0.000510489049905552
10.21,0.00155096088371108,0.000906081453265725,-0.000631786824245847
10.215,0.00182864324260661,0.00115143407566639,-0.000721314066896702
10.22,0.00201427735223159,0.00134018121217051,-0.000781443342483578
10.225,0.00209771675213483,0.00145863037209923,-0.000807936018996694
10.23,0.0020727590483435,0.00149930237434634,-0.000805610200987067
10.235,0.00193876250089743,0.00145681580139197,-0.000777189363937871
10.24,0.00170185523806092,0.001334117727889,-0.000723917762019483
10.245,0.00137461187410489,0.00113532827673463,-0.000649914152593907
10.25,0.000972243124941961,0.000868543631909742,-0.00056010081785195
10.255,0.000512999683052631,0.000547776817638104,-0.000455284899142159
10.26,2.16775411479361e-05,0.000190514758930944,-0.000338376990405329
10.265,-0.000475812626502117,-0.000184887211019466,-0.00021593707219305
10.27,-0.000952754361623989,-0.000556890927255813,-8.69922394854599e-05
10.275,-0.00138952488697461,-0.000904265672224468,4.59554563315694e-05
10.28,-0.00175441220124094,-0.00120767957240254,0.000176576899772379
10.285,-0.00203068185828189,-0.00144811691361592,0.000306075815188402
10.29,-0.00220519562828311,-0.00161144169680626,0.000431425202425374
10.295,-0.00226409965117106,-0.00168778107401333,0.000545816086788103
10.3,-0.00220403546456311,-0.001668583798989,0.000651310719696103
10.305,-0.00203014857516526,-0.00155583790612563,0.000744036604110536
10.31,-0.00174523704793946,-0.00135339467012563,0.000812574332145407
10.315,-0.00136659585155816,-0.0010713419757592,0.000859243405114567
10.32,-0.000912287331830198,-0.000723204080190993,0.000881628629350388
10.325,-0.000405078708793157,-0.000330915246951258,0.00086881004573027
10.33,0.000127737842979003,8.74377463928805e-05,0.000820290634278343
10.335,0.000656538180748599,0.000505581438789564,0.000739394555435135
10.34,0.00115484862771236,0.000900900554304304,0.000618048217234691
10.345,0.00159598846039484,0.00125190725071198,0.000461239145344362
10.35,0.00195301254674201,0.00153443231335722,0.000275032752495973
10.355,0.00220873039838112,0.0017329039592938,5.87214480308986e-05
10.36,0.00235073341036036,0.00183517702521349,-0.000178191443583841
10.365,0.00236675342433553,0.00183523917820921,-0.000421354809323908
10.37,0.00225686585970777,0.00172727738132598,-0.000664949870056175
10.375,0.00202686546836885,0.00152058879870234,-0.000895874503834676
10.38,0.00168751863104437,0.00122248012069112,-0.00109772978357239
10.385,0.00125789933258822,0.000852912944030853,-0.00126025238410598
10.39,0.000758502874036502,0.000427991118594707,-0.00137240799203754
10.395,0.00021936104985004,-2.59966864543369e-05,-0.00142036509510336
10.4,-0.000332508663896583,-0.000480789711489581,-0.00140109137127926
10.405,-0.000868568385108156,-0.000914068204588364,-0.0013103081855144
10.41,-0.00135738372448955,-0.00129828808870752,-0.00114245696128026
10.415,-0.00177561814163642,-0.0016080887782439,-0.000905897756447583
10.42,-0.00209955428918015,-0.0018283738077533,-0.000610785462115541
10.425,-0.00231062456361939,-0.00194679206079533,-0.000262515813167289
10.43,-0.00239973579231584,-0.0019455942767382,0.000118727643677662
10.435,-0.00236127401309251,-0.0018359234819899,0.000512529031075046
10.44,-0.00219325038800602,-0.00161914114932698,0.000899897478925396
10.445,-0.00191180509849583,-0.0013018206320274,0.00126347254308078
10.45,-0.00152839585114215,-0.000908129571206985,0.00157343694841465
10.455,-0.00106275495708999,-0.00046403686528555,0.00181350325884888
10.46,-0.000541409879871855,1.55829033997863e-05,0.00197167508611593
10.465,4.78999651051338e-06,0.000494601402755294,0.00202723457239257
10.47,0.000551757735682068,0.000942380167252194,0.00197379228849494
10.475,0.00106490283197928,0.0013402059665957,0.00181263327236446
10.48,0.00151993855327756,0.00166175156331072,0.00154491830672386
10.485,0.00189346908081336,0.00188271175050188,0.00117875024139293
10.49,0.00215997866470946,0.00199407198144966,0.000734649763956175
10.495,0.0023094152662496,0.00199155360415098,0.000234089781844226
10.5,0.00233731802941567,0.00186946089183232,-0.000302330368523397
10.505,0.00223698097188611,0.00163506724103194,-0.000840361201176786
10.51,0.00201623121567504,0.00130827941941327,-0.00135102502841006
10.515,0.00169290191414042,0.000903939548006397,-0.00180435683477431
10.52,0.00127976162907277,0.000443114592054642,-0.00217604420856386
10.525,0.000800962852751791,-4.37557991621744e-05,-0.0024380068399354
10.53,0.000285991084155888,-0.000522295394705137,-0.00257015736957342
10.535,-0.0002390759302484,-0.000976479531835898,-0.00256463914402829
10.54,-0.000747932484085403,-0.00137139827973976,-0.00241729168394432
10.545,-0.00120986603588326,-0.00168137533926177,-0.00212598038831555
10.55,-0.00160115104385332,-0.00189377050090791,-0.00171079637133008
10.555,-0.00190121486048469,-0.00199569519236919,-0.00118823395326244
10.56,-0.00209793547941583,-0.00197327239254967,-0.000583079599675602
10.565,-0.00217941751510191,-0.00183759537129591,7.02929406148012e-05
10.57,-0.00214280579789764,-0.00159661001946834,0.000731658996508788
10.575,-0.00199347256104496,-0.00125686368752101,0.00137315851019858
10.58,-0.00174113841894936,-0.000844236483614239,0.00195149522298587
10.585,-0.00139806617102819,-0.000387125754368013,0.00242954000363204
10.59,-0.000988697402064253,9.38775400842539e-05,0.00278423258968071
10.595,-0.000530461638625883,0.000567881612127486,0.00298810094631092
10.6,-5.17053536413569e-05,0.00100401967999584,0.00302673247672035
10.605,0.000419140032453658,0.00137679572109103,0.00289666725042196
10.61,0.000860930423555687,0.00166789902336813,0.00260001886783765
10.615,0.00125034267978478,0.0018574214805619,0.00215143800030314
10.62,0.00156315879583772,0.00193351182104016,0.00157309910539894
10.625,0.00178748971705487,0.00189440242801971,0.000896840123871057
10.63,0.00191574878573422,0.00174839669267029,0.000158939035802591
10.635,0.00193768630980082,0.00149476279239633,-0.000598313939768156
10.64,0.00185821355242316,0.00115579021976501,-0.00133363111648885
10.645,0.00168083970642845,0.000753906901533313,-0.00200362603319969
10.65,0.00141858314152794,0.00030992639360825,-0.00256533723018095
10.655,0.00108863576243223,-0.000150088111605853,-0.00299183848905036
10.66,0.000707789886044575,-0.000592297931702397,-0.00325138930089474
10.665,0.000297430022685897,-0.00099808998411517,-0.00332893354764069
10.67,-0.000114541056366292,-0.0013419687005608,-0.00322038986720686
10.675,-0.000510588485169763,-0.00159773206812009,-0.00292493507094592
10.68,-0.000873823645847376,-0.00176011878533619,-0.00246135859117242
10.685,-0.00117704592845442,-0.00181707868365864,-0.00185474127784154
10.69,-0.0014128215009376,-0.00176665891923729,-0.00113866316906813
10.695,-0.00157028144222217,-0.00161184785063461,-0.000350702657917011
10.7,-0.00163920403716352,-0.00136623662960712,0.000461653028793527
10.705,-0.0016219187627202,-0.00104289621508592,0.00125019412429355
10.71,-0.00152171134591153,-0.000664167234403336,0.00197191254379699
10.715,-0.00134507196807771,-0.000249285424341413,0.00258404654624366
10.72,-0.00110539935267624,0.000172269555957009,0.00305133050249652
10.725,-0.000816316584160967,0.000576194069303426,0.00334461019564114
10.73,-0.000493213919630647,0.000942976037868723,0.00344920778889477
10.735,-0.000157299804775549,0.00124656298808755,0.00335844012971457
10.74,0.000177435248244738,0.00146998057469062,0.00307073857593825
10.745,0.000493423838304632,0.00160906415857186,0.00261345902757571
10.75,0.00077303617202752,0.00165262135279626,0.00200590993399368
10.755,0.0010047083740054,0.00159397597855727,0.00127928778649125
10.76,0.00117896527134276,0.00144879369581863,0.000484707535538871
10.765,0.00128696212180317,0.00122417939398494,-0.000334223683092857
10.77,0.00132868810736973,0.000931244455973302,-0.00113457951743668
10.775,0.00130019204634388,0.000590528451689135,-0.00186738170233565
10.78,0.00120681247436834,0.000226463063091547,-0.00248706273349436
10.785,0.00105963347982517,-0.000143539862182041,-0.00296493672365832
10.79,0.000864306160528607,-0.000497499382771765,-0.00327103452938895
10.795,0.000630237804659009,-0.000813829869445474,-0.00338465936609392
10.8,0.000377736146806581,-0.00107568784907668,-0.00330623556936157
10.805,0.000112938972413413,-0.00127361820162217,-0.00303980938574019
10.81,-0.000147854829522088,-0.00139539938991579,-0.00259976570411381
10.815,-0.0003916128153742,-0.00143152248539615,-0.0020129632108437
10.82,-0.000609549404397506,-0.00139092708398904,-0.0013166497862896
10.825,-0.000787013103254078,-0.00127759435339908,-0.000553264034086587
10.83,-0.000921155311911253,-0.00108951034071048,0.000237861167468803
10.835,-0.00100900133709549,-0.000851312622948591,0.00100529573612844
10.84,-0.0010428268149578,-0.00057680835142153,0.00170441481324933
10.845,-0.00102540678453306,-0.000271401227586217,0.00230122077913335
10.85,-0.000965256826870618,3.84837227982e-05,0.00275644715912676
10.855,-0.000857913452714831,0.000328164044788324,0.00304514855898968
10.86,-0.000714691429827047,0.000601682454131523,0.00315781316042274
10.865,-0.000544728915649666,0.000833500052069098,0.00308880056200314
10.87,-0.000351811876382526,0.00100745256643866,0.00283873337758242
10.875,-0.000148207021116923,0.00112761761586483,0.00243066762520304
10.88,5.18523535041771e-05,0.00118739813773532,0.00189219343343954
10.885,0.000249926941955953,0.00117841321544756,0.0012501992825528
10.89,0.000429794812861279,0.00111021204877214,0.000548679657156983
10.895,0.000581226212918506,0.000989260250163227,-0.000170475400204757
10.9,0.000706160774292011,0.000820413406746457,-0.000869096775764555
10.905,0.000796751416657953,0.000615433787851532,-0.00150409770061954
