time,L1AccX_filtered,L2AccX_filtered,L3AccX_filtered
29.415,-0.00631489752057069,0.00617123398784434,-0.0034368059414591
29.42,0.000836420488830782,-0.000744568840865002,0.000179613951018916
29.425,0.00775709351250885,-0.00744916171673063,0.00371874046418773
29.43,0.0131698533906836,-0.0127050553814976,0.006530732744253
29.435,0.0160891693517343,-0.0155566071502268,0.00809901148979306
29.44,0.0160095792126388,-0.0155252875650617,0.00814594570608658
29.445,0.0129697590215665,-0.0126576240072491,0.00667113586259102
29.45,0.00757101592617924,-0.00750309513617709,0.00398182003808279
29.455,0.000836145927208897,-0.0010444650572382,0.000581498350067318
29.46,-0.00598691871671361,0.0055111608835977,-0.00290053023163618
29.465,-0.0116340110683273,0.0109828419100919,-0.00579920455422584
29.47,-0.0150959611864593,0.0143848181857288,-0.00761203098423108
29.475,-0.0157496916976347,0.0151130293703728,-0.00800381653023148
29.48,-0.0135152031341728,0.0131080357577729,-0.006921114422211
29.485,-0.00884281886292885,0.00875543930496861,-0.00457759315394207
29.49,-0.00261705224875829,0.00286742423391991,-0.00142040924117824
29.495,0.00401895172528793,-0.00345198539094244,0.00196961446693102
29.5,0.00984801412785121,-0.00905159774275484,0.00498458284669445
29.505,0.013827274277402,-0.0129660084657023,0.0070591619080293
29.51,0.0152663960928204,-0.0144973632412244,0.00783907770600802
29.515,0.0139292700157967,-0.0133977269207692,0.00719438589919786
29.52,0.0101045930243379,-0.00993313491556112,0.0052443847043016
29.525,0.004508566993087,-0.00473341031934636,0.00236344322437197
29.53,-0.0018380558332837,0.00123871704922219,-0.000931615260876944
29.535,-0.00778186573666981,0.00690775553275611,-0.00403299759482585
29.54,-0.0122693395344236,0.011268042310729,-0.00639694084772373
29.545,-0.0145277885724307,0.0135793316935953,-0.00759671449976168
29.55,-0.0141711119376044,0.0134623902639212,-0.00742497923170657
29.555,-0.0113015958271392,0.0109679164979201,-0.00593939541240264
29.56,-0.00646673204213619,0.00657414915808905,-0.0033869744672266
29.565,-0.000534763051048005,0.00108476013490691,-0.000243112552805446
29.57,0.00543253038293525,-0.0045377064867953,0.00293053868055366
29.575,0.0103833952492425,-0.00931080768322873,0.00557872827426545
29.58,0.0134588773098005,-0.0123914000143399,0.00722910961275102
29.585,0.0141401191491061,-0.0132904749044592,0.0076001167360257
29.59,0.012344466945652,-0.0118691219327239,0.00661320779606935
29.595,0.00840237208168628,-0.00838689036048349,0.00447012962520976
29.6,0.0030336731237267,-0.00347718267266487,0.00153181975974505
29.605,-0.00282686877747622,0.00198196171131739,-0.00167822029428995
29.61,-0.00815125070755447,0.00707156350281129,-0.00458046580114991
29.615,-0.0120244154931933,0.0109059612264356,-0.00668328075520982
29.62,-0.0137903372064038,0.0128258226896743,-0.00760999085560014
29.625,-0.0131630881380749,0.0125278587709557,-0.00719870949389372
29.63,-0.0102608043229277,0.0100776497812112,-0.00551771411536538
