time,tableAccX_filtered,L1AccX_filtered,L2AccX_filtered,L3AccX_filtered
9.39,0.0200434592626722,-0.0337973998018365,0.0161286053773475,-0.0112896157539643
9.395,0.0188262696843605,-0.0300703905794666,0.0185713800450741,-0.0124771065392091
9.4,0.0179932870480917,-0.00745453712300972,0.0308038469607454,-0.0227723839950445
9.405,0.0176919106013898,0.0211375488392998,0.044401699508767,-0.0351991237807656
9.41,0.0179575435554449,0.0397715079757081,0.0498709477109699,-0.0410253644718255
9.415,0.0187274109086989,0.0387453959207856,0.0424487324805745,-0.0352908025977864
9.42,0.0198629166969606,0.0202348352347935,0.0250629355486026,-0.0201405703823601
9.425,0.0211686772705075,-0.00323173248334155,0.00684769221730818,-0.00367691270448773
9.43,0.0224241128335405,-0.0164400928545239,-0.00216222275734128,0.00475354044619334
9.435,0.0234059208702509,-0.0108536614748369,0.00317731683569122,0.000262499245479776
9.44,0.0239411004198085,0.0101531124950551,0.0201781992525111,-0.0146489395431403
9.445,0.0239412936518777,0.0332534017453375,0.0400340517292733,-0.031476924512464
9.45,0.0234327804903546,0.043344303877717,0.0529948139616262,-0.0406767156213308
9.455,0.0225389404055044,0.0329613707718823,0.0538468592476474,-0.0373825621257818
9.46,0.0214616435807908,0.00725664519533003,0.0446933937395922,-0.0240887133260362
9.465,0.0204271091558664,-0.0188402388644037,0.033279813764396,-0.00916964678904556
9.47,0.0196540982518584,-0.0293690265934284,0.0279904722838118,-0.00166055342744102
9.475,0.0192976050931046,-0.0170918735078857,0.0325379479668622,-0.00579288445677577
9.48,0.0194291190187036,0.0119541112353768,0.0438555507695416,-0.0185027012711877
9.485,0.020003298235977,0.0419130993684187,0.0539347032961236,-0.031318822986958
9.49,0.0208658765630578,0.0563292133169272,0.0548637197123737,-0.0357997965778743
9.495,0.0217788361646602,0.0480101557296191,0.0440454536395997,-0.0286788282622747
9.5,0.0224888272305433,0.0230617925481329,0.0261601633384512,-0.0141200984695723
9.505,0.0228029467893021,-0.00296583734461409,0.0105946965027574,-0.00115233335169333
9.51,0.0226545548953328,-0.0147292514050631,0.00609783866542694,0.00184478597294025
9.515,0.0221152366922349,-0.00641014036003736,0.0155027225617291,-0.00770452838766724
9.52,0.0213556712299612,0.0148661787136812,0.033693116802579,-0.0246914176656225
9.525,0.0205638096760235,0.0338072297192318,0.0505310952465201,-0.0393886039763506
9.53,0.0198716969525766,0.0365276745869935,0.0567046046535907,-0.0432914644400142
9.535,0.0193324187272183,0.0194610855083532,0.0491064647398772,-0.0342628183705717
9.54,0.0189267978254815,-0.00826754774734116,0.0326000010612447,-0.017963839865105
9.545,0.0186355825889106,-0.0302379619708295,0.0171915527384376,-0.00430454697628415
9.55,0.0184951568718839,-0.0327884107348288,0.0117627021650252,-0.00137419643584956
9.555,0.0186011146190433,-0.0134226582817025,0.0187704850371812,-0.0103062580269953
9.56,0.0190434594378086,0.0176234884692836,0.0328938963659917,-0.0245654157144814
9.565,0.0198432858946157,0.0433432971269098,0.0444874822278029,-0.0338632003754478
9.57,0.0208973462665044,0.0500431675598124,0.0457076724719786,-0.0306141886865012
9.575,0.0219888338259343,0.0353855316757743,0.0356622340393175,-0.0149585956216481
9.58,0.0228600809534408,0.00953578509429511,0.0212120827182181,0.00506942131387325
9.585,0.0233203145772913,-0.0112937663054351,0.0126817702916902,0.0180550502283003
9.59,0.0233193318458697,-0.0146243077545109,0.0174043728089953,0.0160027550792248
9.595,0.0229534153246302,0.000787851290469591,0.0348898475424069,-0.000692568949632665
9.6,0.0224036452668848,0.0245465505446649,0.0567708728049787,-0.0232409220828935
9.605,0.0218546097382864,0.0411083420164929,0.0714567914484103,-0.0395646223840053
9.61,0.0214310699910428,0.039681145880271,0.0710161522318029,-0.0412342020494946
9.615,0.0211709350205062,0.0207954992549221,0.0559155129110044,-0.0282670111023502
9.62,0.0210511783795618,-0.0038542698678574,0.0346599696160825,-0.00903722762474583
9.625,0.0210274728490768,-0.0185653411275996,0.0187881823008076,0.00485065280162088
9.63,0.0210470576212535,-0.0132668830988259,0.0161169005277061,0.00549565856498553
9.635,0.0210477889325395,0.010146729439785,0.0263831237564404,-0.00684548625825463
9.64,0.0209656056165966,0.0387563414034434,0.0417201736036428,-0.0241289135026681
9.645,0.0207355111767209,0.0561702031448025,0.0517929213679946,-0.0354848512257344
9.65,0.0203285337586371,0.0522265198389251,0.0501479965924332,-0.0339213759751334
9.655,0.0198098869596132,0.0289990644424335,0.0379999644515302,-0.020406231771899
9.66,0.0193414403292905,-0.000528782936595787,0.0233268341184696,-0.00308176767454853
9.665,0.0191403287251143,-0.0202177116827454,0.015915929501539,0.0077527044350729
9.67,0.0193907086429757,-0.0204249157023533,0.0211973752383344,0.00586491059283631
9.675,0.0201316442101247,-0.00329912253846056,0.0368717012217666,-0.0071649175978299
9.68,0.021194591668787,0.0188417808445948,0.0542847141132324,-0.0231666702796584
9.685,0.0222453799710761,0.0314824781798454,0.0633815917032805,-0.0322614950413116
9.69,0.0228996262461315,0.0269522512001557,0.0585840620969433,-0.0288949536692874
9.695,0.0228958183423734,0.00907462501092886,0.04213679410893,-0.0150152376288243
9.7,0.0222275663349886,-0.0094294102251638,0.0227150285716892,0.00125045617047422
9.705,0.0211711861371023,-0.0151906841195082,0.0103379678609919,0.0106157380047378
9.71,0.0201698841942216,-0.00278133342424536,0.0109034836149579,0.0081135063937149
9.715,0.0196524974100855,0.0216193397431944,0.0229870676146378,-0.00402970226359473
9.72,0.0198297951932968,0.043798820944664,0.0389673764429601,-0.018065394979251
9.725,0.0205965860970335,0.0501555643181461,0.0497760983729851,-0.0257603303721952
9.73,0.0215781452406007,0.0361912963421122,0.050341044143925,-0.0234385687147456
9.735,0.0223159904567052,0.00937593128386707,0.0421936602556798,-0.0141584450919602
9.74,0.0224822815677313,-0.0151404733991162,0.0322414225497873,-0.00562275848896909
9.745,0.022046420142119,-0.0236381565364243,0.0282002541427594,-0.00505212038937422
9.75,0.0212681801301577,-0.011923625040704,0.0335521653773867,-0.0144305753788206
9.755,0.0205612823281995,0.0122868074906073,0.0451775892731789,-0.0290243192654567
9.76,0.0202657211866377,0.0342429920860654,0.0554203308486032,-0.0401979418535793
9.765,0.0204631452719499,0.0412194960413858,0.0567476778706178,-0.0406961972210896
9.77,0.0209449667945567,0.0301598067760392,0.0466487624345129,-0.0294895246315712
9.775,0.0213494526330852,0.0092477136039208,0.0293794816905273,-0.0126403386944116
9.78,0.0213768486704004,-0.00737401070165076,0.013763673844427,0.000238192989067431
9.785,0.0209756692723896,-0.00863592302252381,0.00773915535320195,0.00162925795495162
9.79,0.0203904017425766,0.00650610442485944,0.0137995712351872,-0.00913566036995515
9.795,0.0200029829707487,0.0283629081674083,0.0275513134698423,-0.0253457971968998
9.8,0.0201110950201494,0.0424819420938284,0.0405480696664737,-0.0370508384702147
9.805,0.0207266087974359,0.0387155381171387,0.0455163570598548,-0.0369461141252935
9.81,0.0215411354500186,0.0177075932020598,0.0409961380815243,-0.0248685265203105
9.815,0.0220768991320262,-0.00920824768427954,0.0318456010555084,-0.00791250953083191
9.82,0.0219796849393424,-0.0267498221472911,0.0257869244764084,0.00385021827450495
9.825,0.0212136862496421,-0.0248106591650984,0.0282690317720484,0.00373145824030397
9.83,0.0201111300986734,-0.00466240916371646,0.0386636275642334,-0.00757664665279831
9.835,0.0191999431321511,0.0218624483590317,0.0503631754950557,-0.0225140104465539
9.84,0.018913353050847,0.039441616112973,0.0550720543513542,-0.0312876292691858
9.845,0.0193321103541,0.0385812747190446,0.048260415318573,-0.0282204560892327
9.85,0.0201368893515097,0.0211432825551148,0.0322237022376623,-0.0153197805573008
9.855,0.0207820285803573,-0.000875138230366956,0.0151274705264436,-0.00106995316075753
9.86,0.0208021916828433,-0.0131274420581566,0.00623645818795875,0.00469295637221163
9.865,0.0200873709565775,-0.00786973967211118,0.0102167224108145,-0.00303047705055302
9.87,0.0189592313580975,0.0110888302516301,0.0243270192275481,-0.0212441774746333
9.875,0.0180003314144381,0.030805129123433,0.0401832534008584,-0.040585495273643
9.88,0.0177407772124129,0.0373561937462626,0.0488168943977549,-0.0510195552846311
9.885,0.0183495809270031,0.0249219626309227,0.0458514706401105,-0.0477605201392527
9.89,0.0195405428652977,-0.000263948488990307,0.03413982032828,-0.0340794254588469
9.895,0.0207159142374437,-0.0233742608753541,0.0215972307842898,-0.0191353243657991
9.9,0.0212880544402521,-0.0299641876532669,0.0161144015168293,-0.0121359282003511
9.905,0.0210139139358646,-0.0149674984219771,0.0206535812158697,-0.0167526494473717
9.91,0.0201122444085611,0.0139095663875881,0.0317166655138502,-0.0289087678865459
9.915,0.0191463434479417,0.0406483461657103,0.0415221435146834,-0.0394747763412357
9.92,0.0187188291200783,0.0505276022169107,0.0432019949690361,-0.0401979115280095
9.925,0.019138042524797,0.0389025120168988,0.0353319594866456,-0.0288988619714109
9.93,0.0202524928228897,0.0139086429126863,0.0228533095173133,-0.0110025444762903
9.935,0.0215488619299555,-0.00880006539602229,0.0139979077284121,0.00363014523374978
9.94,0.0224345646844591,-0.0157791836213818,0.0152427979369967,0.00675821765708386
9.945,0.0225413536279901,-0.00404185325377878,0.0271182318442206,-0.00322584768262976
9.95,0.0219070785624273,0.0173796800936244,0.0435496069025876,-0.0203386078246507
9.955,0.0209142296662087,0.0332992874503513,0.0555022667647762,-0.0346597847894992
9.96,0.0200628316057815,0.0322109518222031,0.0562012931127942,-0.0382526043521675
9.965,0.0197054794737195,0.0137012622177658,0.0451804846509,-0.0300025550415407
9.97,0.0198938070999588,-0.0112265762853932,0.0285836366961876,-0.0159752962731806
9.975,0.0204164607498201,-0.0269867721853063,0.0155266039648331,-0.00550011380370065
9.98,0.020961778628814,-0.0231171779657889,0.0125315630062808,-0.00543379127516735
9.985,0.0213259320731493,-0.000963536622343555,0.019809240437875,-0.0159085390968702
9.99,0.0214850379889756,0.0270490639265241,0.0312750985400562,-0.0303748835702322
9.995,0.0215577959289697,0.0450020635789609,0.0385340881977131,-0.0398197201693572
10,0.0216618164242165,0.0430672716384042,0.0362293883607886,-0.0384535972518481
10.005,0.0217995476400758,0.0233768896929696,0.0255244122837025,-0.0272945714020874
10.01,0.0218287544730965,-0.0015020846883615,0.0135193075097708,-0.0135591827078346
10.015,0.0215725495167383,-0.0164294284101744,0.00887365111579281,-0.00607662827929814
10.02,0.0209587867028397,-0.0129700675638145,0.0163776560151545,-0.00970254480692486
10.025,0.0201221498354405,0.00570826033020707,0.0337715556584694,-0.0222403074654976
10.03,0.0193656043550879,0.0270738852938231,0.0528117507109046,-0.0357684195963154
10.035,0.019034019502547,0.0372573996140163,0.0639558621007751,-0.0414694390716664
10.04,0.0193261358072236,0.0298308915294115,0.0620300770251666,-0.035101190671595
10.045,0.0201864680414188,0.00974904179625553,0.0491325477901723,-0.019646209256191
10.05,0.0213115845270178,-0.00974145838970061,0.0331138479469642,-0.00348192165049969
10.055,0.0223001978624483,-0.0154343073184411,0.0228117620964102,0.00464677425249178
10.06,0.0228301494767402,-0.00239345242678676,0.0227599713986158,0.000980839656304322
10.065,0.0228109136696911,0.0227227058815227,0.0308291994874914,-0.0110454439417639
10.07,0.0223908973934229,0.045589968072967,0.0399967142527244,-0.0230980897839453
10.075,0.021857623592944,0.0527130955647953,0.0432272129015624,-0.0271080153727734
10.08,0.0214626909112557,0.0395741380476883,0.0380984758898032,-0.0203390914805472
10.085,0.0213051844086191,0.0132562682897412,0.028257936368215,-0.00706197866435743
10.09,0.0213029281327527,-0.0117040212232127,0.0210000007580988,0.0041353467875283
10.095,0.0212930486354423,-0.0220434634220123,0.0223590629134067,0.00576341247263295
10.1,0.0211752497499795,-0.0135045414488706,0.0329776764446237,-0.00397811098579706
10.105,0.0210133968216508,0.00689443030622069,0.0472836085438704,-0.0200078913883043
10.11,0.0210080404502904,0.0254846260204048,0.05697335406424,-0.0333030243203857
10.115,0.0213561790818465,0.0305370132405372,0.055947089591345,-0.0363877938229029
10.12,0.0220832805181547,0.0195210966487884,0.0441705767733339,-0.0277882498215263
10.125,0.0229599902848416,0.000599424882745549,0.0278101464159336,-0.0126793049444871
10.13,0.0235864391661937,-0.0126117008384581,0.0157445466312553,0.000204234650967392
10.135,0.023602021141137,-0.00966834239731283,0.0142590461078127,0.00404738362641246
10.14,0.0229212586718735,0.00991379295031239,0.0236317638280838,-0.00215034272302976
10.145,0.0218283484612519,0.0359719329119719,0.0381732998778773,-0.0131648997577221
10.15,0.0208634147161179,0.0536388538415452,0.0497456077439298,-0.0211400627457869
10.155,0.0205231636421648,0.0523448247026419,0.0526724830168738,-0.0206461544262225
10.16,0.0209756492414778,0.0322691345930438,0.0469975424848226,-0.0120180349452409
10.165,0.02194283495583,0.00449043477711092,0.0381556097502724,-0.00122959396175535
10.17,0.0228573605234729,-0.0155816451495595,0.0333266958757868,0.00409300145383995
10.175,0.0231889702921105,-0.0173543069072381,0.0370051980749739,-0.000465405300715983
10.18,0.0227708908281268,-0.00116235747854224,0.0480878762062163,-0.0130215706029211
10.185,0.0219044243980008,0.0221850845161493,0.0603872796867277,-0.0263038055523408
10.19,0.021181610356518,0.0381871809963279,0.0662460277656607,-0.0321016623091908
10.195,0.0211068730165008,0.0375660084309886,0.0610521949441896,-0.0262384961172228
10.2,0.0217720722323399,0.0217907184392288,0.0459653724802367,-0.011360032099014
10.205,0.0227838032424309,0.00189634041574729,0.0273350979294245,0.00436279849570204
10.21,0.0235063869986475,-0.00864413832981764,0.0134412750480844,0.0120237160112755
10.215,0.0234465877068012,-0.00244876562820575,0.00988055593519102,0.00724021281216836
10.22,0.0226040284129853,0.0169379756996703,0.0167777443235346,-0.00731227383158758
10.225,0.0214903292451164,0.0372302943948868,0.0291044486474892,-0.0234457931252786
10.23,0.0208423526303722,0.0449029061714981,0.0399411616422813,-0.0321352944616031
10.235,0.0211940112779866,0.0336394706325142,0.0442313244333012,-0.0289538224918245
10.24,0.0225405777152759,0.00839755683530929,0.0416089308764489,-0.0165536103156155
10.245,0.0243012764777628,-0.0172677556129999,0.0360929011268449,-0.00278006001394697
10.25,0.0256229571770312,-0.0291683153628947,0.0329718727943854,0.00392410397274141
10.255,0.0258224876699963,-0.0206579379195742,0.0354025794559751,-0.00028626016429494
10.26,0.0247210796907286,0.00342148241003818,0.0424397656678218,-0.0124287756285567
10.265,0.0227192021506828,0.0298390491611775,0.0495641835605385,-0.0247166582826282
10.27,0.0205777356666048,0.0447890497098841,0.0516894845764617,-0.029361322991804
10.275,0.0190402968109055,0.041800985133638,0.0467056881569686,-0.0232784432133194
10.28,0.018539803042458,0.0251060965769898,0.0368226406227726,-0.00991049736306403
10.285,0.0190899979552956,0.00657581863918314,0.0273980150331948,0.00276628314641719
10.29,0.0203885985483361,-0.00184116267550433,0.0236940479143424,0.00719351891051464
10.295,0.0220185002580504,0.00464570346949635,0.0276960478719085,0.000603751240800792
10.3,0.023618854663671,0.0209819219689012,0.036751566052989,-0.0135032267095177
10.305,0.0249452916693303,0.035652983096767,0.0453196653016307,-0.0275270899911435
10.31,0.025835917032743,0.0380441053563315,0.0483456606741731,-0.0345142439495807
10.315,0.0261632096923455,0.0250989435903422,0.0442011891526241,-0.0321307207714277
10.32,0.0258209594189604,0.00337758351708854,0.0355805162335063,-0.0236822056259802
10.325,0.0247892728076752,-0.0149445655350405,0.0277369142481703,-0.015694644517796
10.33,0.0231970605877242,-0.0193660196261012,0.0250232599001503,-0.0135827972285727
10.335,0.0213498348685473,-0.00740045014326743,0.0281436537637033,-0.0183585056949852
10.34,0.0196614680236878,0.0139771508484814,0.0339885935346192,-0.0260961646212756
10.345,0.0185348811434199,0.0324583305431774,0.0376830424826395,-0.0306991480687002
10.35,0.018232590886037,0.0378086605759919,0.0357927952762942,-0.028006144088956
10.355,0.0188015561497207,0.0278025934954381,0.0288008246368727,-0.0185522268024158
10.36,0.0200705644251774,0.00923439124192189,0.0208356070795482,-0.00736758424593138
10.365,0.0217179034877466,-0.00641610897226848,0.0170830073566764,-0.000835084754348338
10.37,0.0233484590670132,-0.00998601551366663,0.0206330188468017,-0.00271573292477817
10.375,0.0245872872374422,-0.000183717899635349,0.0304722503511429,-0.0116920652563653
10.38,0.0251426075147827,0.0160524024890289,0.0418176062977661,-0.0221635560649505
10.385,0.0248772633831047,0.0280855848460954,0.0489986794992045,-0.0278036884222282
10.39,0.0238546234262141,0.0282396553394541,0.0487395081863585,-0.0253091916245185
10.395,0.0223429347869499,0.0165654950042415,0.0419099829366656,-0.0165702921677771
10.4,0.020770608273251,0.000669948529579051,0.0329158803596902,-0.00752354728557997
10.405,0.0196037923805124,-0.00918582316430347,0.0269501434110257,-0.00442194545255488
10.41,0.0191924521553985,-0.00639239924652111,0.0268428110139437,-0.0100379625281178
10.415,0.0196535788918659,0.00790011629426998,0.0314945117850189,-0.021798474472566
10.42,0.0208252037136366,0.0255599834221209,0.0368150565203878,-0.0333444267364345
10.425,0.0223185420036028,0.0365237036066233,0.0383466144642071,-0.0382036886342093
10.43,0.0236717177811303,0.0348061250835938,0.0342509078348267,-0.0337883135584746
10.435,0.024499369277411,0.0219250113418992,0.0264796507857502,-0.0228724449309915
10.44,0.0246139071893471,0.00574540386950799,0.0196220627367087,-0.0119869756040816
10.445,0.0240570570641199,-0.00447420464965606,0.018116327015234,-0.00753117223103105
10.45,0.023060567117175,-0.0036833970891267,0.0235485058840204,-0.0119998697673236
10.455,0.0219471391533989,0.00629366957537079,0.0335044839680201,-0.0226282491263547
10.46,0.0210405939481204,0.0182323004119036,0.0430856763688512,-0.0330715144365165
10.465,0.0205486974892332,0.0242651476629132,0.0477676843512684,-0.0370583848363904
10.47,0.0205301898028992,0.0207665595287792,0.0458570789455532,-0.032139702495973
10.475,0.0208851917537429,0.0104151779286608,0.039304292580899,-0.0208385598515723
10.48,0.0214070730938656,0.00023444091655999,0.0323013129267011,-0.00901600302665055
10.485,0.0218629032658311,-0.00292360802734921,0.0286000904476153,-0.0023359355680278
10.49,0.0221070935697766,0.00327793192338969,0.0292335821018722,-0.00310547646470376
10.495,0.0221449563193393,0.0153697246636992,0.0323571121426273,-0.00922654048747992
10.5,0.0221201429756729,0.0262500127798404,0.0347431916331244,-0.0158516130233843
10.505,0.0222199777308305,0.0295797588337017,0.0340999524706744,-0.0187156345468468
10.51,0.0225572375253076,0.023631884105833,0.0307687426535662,-0.0165989021316722
10.515,0.0230666172437975,0.0120743018872451,0.0274084173511713,-0.0118311455292376
10.52,0.0235152146484088,0.00157049192685616,0.0270537088560799,-0.00856856896777906
10.525,0.0236224330874389,-0.00232678591661509,0.0308929858127609,-0.00989742389371357
10.53,0.0232093295393362,0.0015579731483187,0.0374036540150486,-0.0156361739290072
10.535,0.0223262171071884,0.00962475304526071,0.0430798918091531,-0.0225311707656224
10.54,0.0212644330318388,0.0162299466308051,0.0447278919656659,-0.0264218828026043
10.545,0.0204061702744144,0.017346697778053,0.0416197692747456,-0.0247759110798325
10.55,0.0200333942138596,0.0130828387654578,0.0359053527908201,-0.0184876892718172
10.555,0.0201859101393997,0.0075415676511131,0.0312024023042339,-0.011402333850578
10.56,0.0206451135507034,0.00577351684174051,0.0303391966611865,-0.00766127223411837
10.565,0.0210720156365667,0.0102105213421329,0.0334000187019021,-0.00930117462274087
10.57,0.0212083147842422,0.0189336513308116,0.0376609983761881,-0.0150177732077302
10.575,0.0210301032332569,0.0267126104304516,0.0396112853289187,-0.0209925402780695
10.58,0.0207540729748944,0.0283281950492902,0.0373162958069387,-0.0234082295648883
10.585,0.0207083069175633,0.0221663857704739,0.0319670454279409,-0.0209137449697611
10.59,0.0211182631885091,0.0113322136764228,0.0273408750412527,-0.0153462771792657
10.595,0.0219702018198479,0.00193199931729482,0.0274401282228181,-0.0104556448071876
10.6,0.0229972497922137,-0.000719273568282788,0.0337068894107316,-0.00942047886325301
10.605,0.023833127943704,0.00458799747134429,0.0437892373633321,-0.0125701036677968
10.61,0.0241936233469154,0.0141341801793091,0.0525654414416076,-0.0171969646088787
10.615,0.0240334158542085,0.0217919316673049,0.0550704266061258,-0.0193481311513145
10.62,0.0235559918669853,0.0229577222786522,0.0494056458640813,-0.0165097286137734
10.625,0.0230841887147299,0.0175365834760281,0.0381652108089217,-0.00945393731082064
10.63,0.0228847513782147,0.00995698669101992,0.027157244282186,-0.00198629470942547
10.635,0.0230346257863354,0.00619487760949942,0.0220903364717256,0.00143366463370387
10.64,0.0233936785259565,0.00961135559555337,0.0254090035033185,-0.00150243628949608
10.645,0.0237042941904904,0.0184926615879314,0.034862462658644,-0.00927822484014479
10.65,0.0237424872710682,0.0270032015712336,0.0447988442625014,-0.017293349737075
10.655,0.0234203781978739,0.0288582090035446,0.0495398419235753,-0.0207589883616561
10.66,0.0228268330534244,0.0215930555058767,0.0467027847829844,-0.0177289398257142
10.665,0.0221617933740834,0.00849478207141554,0.0384948992951309,-0.0105332503914319
10.67,0.0216300861775712,-0.00304878767085523,0.0303157624770371,-0.00448685587322379
10.675,0.0213699147338207,-0.0062276598497811,0.0274715449540631,-0.00449963824453795
10.68,0.0214208493270354,0.0010228652749718,0.0317618207965501,-0.0118277295247502
10.685,0.0217357694980109,0.0144995319765614,0.0404926160567553,-0.0229448932825114
10.69,0.0222265093579698,0.0261505123241079,0.0480676708487653,-0.0313854001441352
10.695,0.0227960486306999,0.0291299455564738,0.049429117391646,-0.0315704197877515
10.7,0.0233351178335165,0.0221372989417649,0.0432627432875146,-0.0223914433542047
10.705,0.0237330077864165,0.0101939203909242,0.0329080385745869,-0.00818514313854227
10.71,0.0238918719716397,0.00162194966355911,0.0243587544405898,0.00360120788937475
10.715,0.0237526979391859,0.00273628680104452,0.0226021224736769,0.00653394204360348
10.72,0.0233305465604975,0.0135553615292137,0.0287155782323444,-0.000887512626204713
10.725,0.0227153612199244,0.0276109074361842,0.0390676891709475,-0.0144081021476464
10.73,0.0220505826188893,0.035812539526726,0.0476220650638713,-0.02644155175101
10.735,0.0214848004988185,0.0320044885946638,0.0496943360508851,-0.0304581631845147
10.74,0.0211151769945484,0.0170724417902848,0.0447267209163708,-0.0248503215937083
10.745,0.0209766543311934,-0.00124695747202396,0.0364941352283353,-0.0135778371049525
10.75,0.0210586101882987,-0.0129195121236804,0.0307228285490735,-0.00370136332490893
10.755,0.0213379302433964,-0.0114330271754596,0.0312450708598281,-0.00101207915671568
10.76,0.021800743760635,0.00230511588893848,0.0374448983276413,-0.00664494965817386
10.765,0.022433306430956,0.0203220993405748,0.0447103148606466,-0.0165677230659151
10.77,0.0231845420283113,0.0324841213713758,0.0473038830725449,-0.0242485943206116
10.775,0.0239245538768843,0.0324720802817281,0.0421143630678949,-0.0249041161387242
10.78,0.0244656324178065,0.021308703855524,0.0309612773916791,-0.0182831557747753
10.785,0.0246018908856572,0.00673046229785562,0.0197504653979733,-0.0088465035608966
10.79,0.0242089567089289,-0.00181981293512292,0.0149486795726513,-0.00279540001933391
10.795,0.0233113121472026,0.000982987398433656,0.0197316463513726,-0.00410568635943412
10.8,0.0221079462154834,0.0130625341062037,0.0319720459243889,-0.012117046396634
10.805,0.0208951719850763,0.0263212613027295,0.0453318649950117,-0.0219597633146229
10.81,0.0199740385276789,0.0316930557448783,0.0528931437453802,-0.0278658606311395
10.815,0.0195222936503525,0.024939946384811,0.0513341741491137,-0.0266104102894427
10.82,0.0195299020376086,0.00936425878001225,0.0426911035265017,-0.0195599809075555
10.825,0.0198343807282856,-0.00592804626061225,0.0328116226841193,-0.0117622238541849
10.83,0.0202271346625867,-0.0116195443195842,0.027908612396391,-0.00845706962197642
10.835,0.020552539533165,-0.00381781433506071,0.0307075374634403,-0.0117744330585726
10.84,0.0208219969974987,0.0134621654310869,0.0387650533332325,-0.019331929250078
10.845,0.0211889010765047,0.0305228786428451,0.0461966321209569,-0.0258050445491552
10.85,0.0218508271301612,0.0377015222218223,0.0474953802143566,-0.0263181089419739
10.855,0.0229215084873574,0.0311175653571033,0.0407969873320921,-0.0198508780114231
10.86,0.024310738413684,0.0148681995028083,0.0291849133813126,-0.010036287560058
10.865,0.0256940017379883,-0.00156622067776139,0.0189678048545439,-0.00287853116873893
10.87,0.0266266511557964,-0.00888986031150046,0.015732441849652,-0.00328267990860634
10.875,0.0267167822820261,-0.003570638112505,0.0210601928801466,-0.0117854904864254
10.88,0.0257818622398523,0.0102222549914127,0.0316666183418785,-0.0240661282397483
10.885,0.0239556608668161,0.0234380801256378,0.0414068983751948,-0.0335109646691554
10.89,0.0216537586227179,0.0276955433412585,0.0448619680599039,-0.0349917512278511
10.895,0.0194040257771752,0.0203561583413112,0.0405921374902029,-0.0280552067943892
10.9,0.0176524496720045,0.00599573092137506,0.0319021482780781,-0.0170265183647009
10.905,0.016631196857976,-0.00658894939949754,0.0246319710183189,-0.00848804310618281
10.91,0.0163169580829054,-0.00974355912968924,0.0235629431586688,-0.00731645638306407
10.915,0.0165215472381175,-0.00156975703093311,0.0296439664090402,-0.0137646623601799
10.92,0.0170388024999447,0.0130209008948311,0.0392865456849377,-0.0234357504612298
10.925,0.0177676789588281,0.0255497990530343,0.046540213937355,-0.0300981797655372
10.93,0.0187242169323457,0.0291001714107556,0.0467953410985314,-0.0294637353217203
10.935,0.0199805348374106,0.022297338257582,0.0394829531144891,-0.021678555846436
10.94,0.0215192226915137,0.00996965235384201,0.0283094066094464,-0.0113282306673177
10.945,0.0231613809216915,-0.000126550019587363,0.0192494017208876,-0.00456809922300999
10.95,0.0245788262705953,-0.00213768941807218,0.0170206674215481,-0.00530787806052642
10.955,0.0254024067242847,0.00449317745424284,0.0223218647094686,-0.0131549410942539
10.96,0.0254051721793601,0.0150065057177921,0.031769083093706,-0.0235926199786434
10.965,0.0246166591634318,0.0224007065462176,0.0400286267725876,-0.0307569318054028
10.97,0.023313907171235,0.0219699922802893,0.0428664037258843,-0.0310990076825265
10.975,0.0219113080102688,0.0140890726210427,0.0395310817976509,-0.0252626605266802
10.98,0.0207730200684588,0.00376043745128299,0.0329037228088761,-0.0174391287339993
10.985,0.0200641617552115,-0.00250918998248555,0.0273726932939399,-0.0127512439295817
10.99,0.019729798432412,-0.000756297941045442,0.0260212777934943,-0.0140825024053445
10.995,0.019579083696218,0.00804755829581302,0.0290382884909536,-0.0203049117634646
11,0.0194322140728345,0.0187930759024658,0.0337991323460914,-0.0273222827734773
11.005,0.0192487096181049,0.0253876304074576,0.0369391455237234,-0.0306377920844119
11.01,0.0191141369875856,0.0243383039073837,0.0366744033767689,-0.028065493172944
11.015,0.0191477752776201,0.016725711436489,0.0338682845511655,-0.0211026825387773
11.02,0.0193866461102565,0.0072493668814392,0.0311676325451576,-0.0138222490302394
11.025,0.0197175595031211,0.00125545334154854,0.0311073160265878,-0.0101542194424801
11.03,0.0199220755086481,0.00154738729941447,0.0342461249804844,-0.0115417933486947
11.035,0.0198209633529355,0.0068821103259613,0.0387163141050596,-0.0162052120520904
11.04,0.0194073075338818,0.0131232467146277,0.0415417417399772,-0.0203704890856211
11.045,0.0188627819832318,0.0160320109783965,0.0406916432398025,-0.0208670683285905
11.05,0.0184722053532253,0.0139291152438305,0.0364841097510173,-0.0171352174841592
11.055,0.0184589565433432,0.008572224316835,0.0313982859518462,-0.0115273475314099
11.06,0.0188437576424459,0.00383844961026372,0.0284182412553099,-0.00766746882253355
11.065,0.0194587327097354,0.0029738718677355,0.0290465535771171,-0.00806255023037829
11.07,0.0200631729796011,0.0064937944328748,0.0322438591250954,-0.0124960235178106
11.075,0.0205119681252535,0.0118440264241624,0.0352202358261775,-0.0181699274127482
11.08,0.02084048895753,0.0152055754673191,0.0353543982008608,-0.0215885627690617
11.085,0.0212237817197656,0.0142428167794927,0.0320276436361976,-0.0209075802424169
11.09,0.0217891723574422,0.00968094527703993,0.0272284428748858,-0.0171465185514256
